State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code,Year,Month,Day,DayName,Quarter,Price_Range,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,04-04-2024,600,1000,800,313,2024,4,4,Thursday,2,400,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,24-04-2024,500,1000,750,313,2024,4,24,Wednesday,2,500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,25-04-2024,500,1000,750,313,2024,4,25,Thursday,2,500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,04-01-2024,700,3000,1850,310,2024,1,4,Thursday,1,2300,
Gujarat,Surat,Surat,Lemon,Other,FAQ,05-01-2024,700,3000,1850,310,2024,1,5,Friday,1,2300,
Gujarat,Surat,Surat,Lemon,Other,FAQ,08-01-2024,600,3250,1925,310,2024,1,8,Monday,1,2650,
Gujarat,Surat,Surat,Lemon,Other,FAQ,11-01-2024,500,3500,2000,310,2024,1,11,Thursday,1,3000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,18-01-2024,500,4000,2250,310,2024,1,18,Thursday,1,3500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,22-01-2024,2000,4500,3250,310,2024,1,22,Monday,1,2500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,01-02-2024,3000,6000,4500,310,2024,2,1,Thursday,1,3000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,05-02-2024,3500,6500,5000,310,2024,2,5,Monday,1,3000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,10-02-2024,4000,6000,5000,310,2024,2,10,Saturday,1,2000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,16-02-2024,4000,7500,5750,310,2024,2,16,Friday,1,3500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,19-02-2024,3500,8500,6000,310,2024,2,19,Monday,1,5000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,20-02-2024,3500,8500,6000,310,2024,2,20,Tuesday,1,5000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,26-02-2024,4000,9000,6500,310,2024,2,26,Monday,1,5000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,29-02-2024,4000,9000,6500,310,2024,2,29,Thursday,1,5000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,05-03-2024,4000,9000,6500,310,2024,3,5,Tuesday,1,5000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,14-03-2024,3000,11000,7000,310,2024,3,14,Thursday,1,8000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,06-04-2024,3000,8500,5750,310,2024,4,6,Saturday,2,5500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,12-04-2024,2000,9000,5500,310,2024,4,12,Friday,2,7000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,22-04-2024,3000,8000,5500,310,2024,4,22,Monday,2,5000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,03-01-2024,1500,3700,2600,35,2024,1,3,Wednesday,1,2200,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,04-01-2024,1500,4300,2900,35,2024,1,4,Thursday,1,2800,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,19-01-2024,1500,3500,2500,35,2024,1,19,Friday,1,2000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,23-01-2024,1500,3000,2250,35,2024,1,23,Tuesday,1,1500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,30-01-2024,1000,2500,1750,35,2024,1,30,Tuesday,1,1500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,09-02-2024,400,1000,700,35,2024,2,9,Friday,1,600,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,13-02-2024,500,1900,1200,35,2024,2,13,Tuesday,1,1400,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,14-02-2024,500,1500,1000,35,2024,2,14,Wednesday,1,1000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,17-02-2024,600,2000,1300,35,2024,2,17,Saturday,1,1400,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,19-02-2024,600,1700,1150,35,2024,2,19,Monday,1,1100,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,21-02-2024,600,1800,1200,35,2024,2,21,Wednesday,1,1200,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,04-03-2024,400,1300,850,35,2024,3,4,Monday,1,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,09-03-2024,800,2000,1400,35,2024,3,9,Saturday,1,1200,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,26-03-2024,800,1600,1200,35,2024,3,26,Tuesday,1,800,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,27-03-2024,800,1500,1150,35,2024,3,27,Wednesday,1,700,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,06-04-2024,600,1500,1050,35,2024,4,6,Saturday,2,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,10-04-2024,600,1700,1150,35,2024,4,10,Wednesday,2,1100,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,16-04-2024,800,1800,1300,35,2024,4,16,Tuesday,2,1000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,20-04-2024,600,1750,1175,35,2024,4,20,Saturday,2,1150,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,29-04-2024,1500,2400,1950,311,2024,4,29,Monday,2,900,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,10-01-2024,500,1000,750,313,2024,1,10,Wednesday,1,500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,12-02-2024,400,900,650,313,2024,2,12,Monday,1,500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,04-03-2024,500,1100,800,313,2024,3,4,Monday,1,600,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,19-03-2024,800,2500,1650,159,2024,3,19,Tuesday,1,1700,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,16-03-2024,800,2700,1750,159,2024,3,16,Saturday,1,1900,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,28-03-2024,600,2000,1300,159,2024,3,28,Thursday,1,1400,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,12-04-2024,800,2500,1650,159,2024,4,12,Friday,2,1700,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,03-02-2024,1000,3600,2300,159,2024,2,3,Saturday,1,2600,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,06-02-2024,1000,2750,1875,159,2024,2,6,Tuesday,1,1750,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,27-02-2024,1000,3000,2000,159,2024,2,27,Tuesday,1,2000,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,13-01-2024,1500,3500,2500,159,2024,1,13,Saturday,1,2000,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,18-01-2024,1000,2300,1650,159,2024,1,18,Thursday,1,1300,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,31-01-2024,1000,3500,2250,159,2024,1,31,Wednesday,1,2500,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,17-02-2024,2000,4000,3000,159,2024,2,17,Saturday,1,2000,
Gujarat,Surat,Surat,Onion,Other,FAQ,13-01-2024,500,2300,1400,23,2024,1,13,Saturday,1,1800,
Gujarat,Surat,Surat,Onion,Other,FAQ,22-01-2024,600,2500,1550,23,2024,1,22,Monday,1,1900,
Gujarat,Surat,Surat,Onion,Other,FAQ,30-01-2024,400,2300,1350,23,2024,1,30,Tuesday,1,1900,
Gujarat,Surat,Surat,Onion,Other,FAQ,03-02-2024,400,2050,1225,23,2024,2,3,Saturday,1,1650,
Gujarat,Surat,Surat,Onion,Other,FAQ,05-02-2024,400,2050,1225,23,2024,2,5,Monday,1,1650,
Gujarat,Surat,Surat,Onion,Other,FAQ,10-02-2024,400,2250,1325,23,2024,2,10,Saturday,1,1850,
Gujarat,Surat,Surat,Onion,Other,FAQ,12-02-2024,450,2300,1375,23,2024,2,12,Monday,1,1850,
Gujarat,Surat,Surat,Onion,Other,FAQ,17-02-2024,600,2150,1375,23,2024,2,17,Saturday,1,1550,
Gujarat,Surat,Surat,Onion,Other,FAQ,19-02-2024,500,2150,1325,23,2024,2,19,Monday,1,1650,
Gujarat,Surat,Surat,Onion,Other,FAQ,21-02-2024,500,2150,1325,23,2024,2,21,Wednesday,1,1650,
Gujarat,Surat,Surat,Onion,Other,FAQ,27-02-2024,600,2500,1550,23,2024,2,27,Tuesday,1,1900,
Gujarat,Surat,Surat,Onion,Other,FAQ,06-03-2024,600,2300,1450,23,2024,3,6,Wednesday,1,1700,
Gujarat,Surat,Surat,Onion,Other,FAQ,22-03-2024,600,1900,1250,23,2024,3,22,Friday,1,1300,
Gujarat,Surat,Surat,Onion,Other,FAQ,30-03-2024,600,2250,1425,23,2024,3,30,Saturday,1,1650,
Gujarat,Surat,Surat,Onion,Other,FAQ,01-04-2024,600,2200,1400,23,2024,4,1,Monday,2,1600,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,03-01-2024,2500,3800,3150,164,2024,1,3,Wednesday,1,1300,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,06-01-2024,2000,3500,2750,164,2024,1,6,Saturday,1,1500,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,08-01-2024,1500,2750,2125,164,2024,1,8,Monday,1,1250,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,11-01-2024,1000,2300,1650,164,2024,1,11,Thursday,1,1300,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,15-01-2024,1500,2600,2050,164,2024,1,15,Monday,1,1100,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,10-02-2024,2000,5000,3500,164,2024,2,10,Saturday,1,3000,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,15-02-2024,1500,5000,3250,164,2024,2,15,Thursday,1,3500,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,14-03-2024,3000,6000,4500,164,2024,3,14,Thursday,1,3000,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,20-03-2024,3000,5400,4200,164,2024,3,20,Wednesday,1,2400,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,26-04-2024,2500,4000,3250,164,2024,4,26,Friday,2,1500,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,06-06-2024,2500,6000,4250,85,2024,6,6,Thursday,2,3500,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,08-06-2024,2500,6000,4250,85,2024,6,8,Saturday,2,3500,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,14-06-2024,2500,5000,3750,85,2024,6,14,Friday,2,2500,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,19-06-2024,2500,4000,3250,85,2024,6,19,Wednesday,2,1500,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,25-06-2024,3000,5000,4000,85,2024,6,25,Tuesday,2,2000,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,30-06-2024,2500,5000,3750,85,2024,6,30,Sunday,2,2500,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,03-06-2024,1200,2300,1750,157,2024,6,3,Monday,2,1100,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,05-06-2024,1200,2200,1700,157,2024,6,5,Wednesday,2,1000,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,06-06-2024,1200,2300,1750,157,2024,6,6,Thursday,2,1100,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,08-06-2024,1200,2300,1750,157,2024,6,8,Saturday,2,1100,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,15-06-2024,1700,2200,1950,157,2024,6,15,Saturday,2,500,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,18-06-2024,1700,2300,2000,157,2024,6,18,Tuesday,2,600,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,26-06-2024,1000,2000,1500,157,2024,6,26,Wednesday,2,1000,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,03-06-2024,6000,10000,8000,103,2024,6,3,Monday,2,4000,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,04-06-2024,6000,10000,8000,103,2024,6,4,Tuesday,2,4000,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,20-06-2024,5000,11500,8250,103,2024,6,20,Thursday,2,6500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,01-06-2024,500,1000,750,313,2024,6,1,Saturday,2,500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,04-06-2024,500,1000,750,313,2024,6,4,Tuesday,2,500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,08-06-2024,500,1250,875,313,2024,6,8,Saturday,2,750,
Gujarat,Surat,Surat,Lemon,Other,FAQ,08-05-2024,2500,8000,5250,310,2024,5,8,Wednesday,2,5500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,09-05-2024,2500,8000,5250,310,2024,5,9,Thursday,2,5500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,18-05-2024,2500,8000,5250,310,2024,5,18,Saturday,2,5500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,20-05-2024,2500,7500,5000,310,2024,5,20,Monday,2,5000,
Gujarat,Surat,Surat,Lemon,Other,FAQ,22-05-2024,2000,7500,4750,310,2024,5,22,Wednesday,2,5500,
Gujarat,Surat,Surat,Lemon,Other,FAQ,28-05-2024,2000,7000,4500,310,2024,5,28,Tuesday,2,5000,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,02-05-2024,4500,19000,11750,309,2024,5,2,Thursday,2,14500,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,11-05-2024,5000,19500,12250,309,2024,5,11,Saturday,2,14500,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,24-05-2024,6500,20000,13250,309,2024,5,24,Friday,2,13500,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,28-05-2024,6500,22000,14250,309,2024,5,28,Tuesday,2,15500,
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,09-05-2024,6000,7000,6500,296,2024,5,9,Thursday,2,1000,
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,15-05-2024,7000,7500,7250,296,2024,5,15,Wednesday,2,500,
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,16-05-2024,7000,7750,7375,296,2024,5,16,Thursday,2,750,
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,17-05-2024,7000,8000,7500,296,2024,5,17,Friday,2,1000,
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,22-05-2024,7000,8000,7500,296,2024,5,22,Wednesday,2,1000,
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,24-05-2024,7000,8000,7500,296,2024,5,24,Friday,2,1000,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,03-05-2024,1500,2500,2000,311,2024,5,3,Friday,2,1000,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,13-05-2024,1500,2300,1900,311,2024,5,13,Monday,2,800,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,17-05-2024,1500,2300,1900,311,2024,5,17,Friday,2,800,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,18-05-2024,1500,2300,1900,311,2024,5,18,Saturday,2,800,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,20-05-2024,1500,2250,1875,311,2024,5,20,Monday,2,750,
Gujarat,Surat,Surat,Sponge gourd,Other,FAQ,21-05-2024,1500,2300,1900,311,2024,5,21,Tuesday,2,800,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,09-05-2024,500,1000,750,313,2024,5,9,Thursday,2,500,
Gujarat,Surat,Surat,Papaya (Raw),Other,FAQ,17-05-2024,500,1000,750,313,2024,5,17,Friday,2,500,
Gujarat,Surat,Surat,Peas cod,Other,FAQ,10-05-2024,7000,9000,8000,308,2024,5,10,Friday,2,2000,
Gujarat,Surat,Surat,Peas cod,Other,FAQ,13-05-2024,6000,8000,7000,308,2024,5,13,Monday,2,2000,
Gujarat,Surat,Surat,Peas cod,Other,FAQ,22-05-2024,5500,8000,6750,308,2024,5,22,Wednesday,2,2500,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,03-05-2024,2300,4800,4150,299,2024,5,3,Friday,2,2500,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,09-05-2024,3500,5000,4250,299,2024,5,9,Thursday,2,1500,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,10-05-2024,3000,5000,4000,299,2024,5,10,Friday,2,2000,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,13-05-2024,4000,6500,5250,299,2024,5,13,Monday,2,2500,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,17-05-2024,3000,6500,4750,299,2024,5,17,Friday,2,3500,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,21-05-2024,3000,6500,4750,299,2024,5,21,Tuesday,2,3500,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,13-05-2024,2500,4200,3350,302,2024,5,13,Monday,2,1700,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,17-05-2024,2500,4800,3650,302,2024,5,17,Friday,2,2300,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,18-05-2024,2500,5000,3750,302,2024,5,18,Saturday,2,2500,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,23-05-2024,2500,5000,3750,302,2024,5,23,Thursday,2,2500,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,28-05-2024,3000,6000,4500,302,2024,5,28,Tuesday,2,3000,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,29-05-2024,3500,6500,5000,302,2024,5,29,Wednesday,2,3000,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,30-05-2024,3000,6000,4500,302,2024,5,30,Thursday,2,3000,
Gujarat,Surat,Surat,Parval,Other,FAQ,01-05-2024,3000,5300,4150,303,2024,5,1,Wednesday,2,2300,
Gujarat,Surat,Surat,Parval,Other,FAQ,22-05-2024,2000,4000,3000,303,2024,5,22,Wednesday,2,2000,
Gujarat,Surat,Surat,Parval,Other,FAQ,29-05-2024,3500,5300,4400,303,2024,5,29,Wednesday,2,1800,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,10-05-2024,6500,11000,8750,297,2024,5,10,Friday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,15-05-2024,6500,11000,8750,297,2024,5,15,Wednesday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,24-05-2024,6000,9500,7750,297,2024,5,24,Friday,2,3500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,25-05-2024,6000,9000,7500,297,2024,5,25,Saturday,2,3000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,27-05-2024,6000,9500,7750,297,2024,5,27,Monday,2,3500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,30-05-2024,5000,9000,7000,297,2024,5,30,Thursday,2,4000,
Gujarat,Surat,Surat,Potato,Other,FAQ,01-05-2024,1100,2650,1875,24,2024,5,1,Wednesday,2,1550,
Gujarat,Surat,Surat,Potato,Other,FAQ,13-05-2024,1200,2700,1950,24,2024,5,13,Monday,2,1500,
Gujarat,Surat,Surat,Potato,Other,FAQ,20-05-2024,1200,2650,1925,24,2024,5,20,Monday,2,1450,
Gujarat,Surat,Surat,Onion,Other,FAQ,15-05-2024,600,2800,1700,23,2024,5,15,Wednesday,2,2200,
Gujarat,Surat,Surat,Onion,Other,FAQ,20-05-2024,600,2800,1700,23,2024,5,20,Monday,2,2200,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,04-06-2024,1000,3000,2000,159,2024,6,4,Tuesday,2,2000,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,15-06-2024,1000,3700,2350,159,2024,6,15,Saturday,2,2700,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,19-06-2024,1000,3000,2000,159,2024,6,19,Wednesday,2,2000,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,29-06-2024,1000,3000,2000,159,2024,6,29,Saturday,2,2000,
Gujarat,Surat,Surat,Onion,Other,FAQ,13-05-2024,600,2800,1700,23,2024,5,13,Monday,2,2200,
Gujarat,Surat,Surat,Onion,Other,FAQ,18-05-2024,600,2700,1650,23,2024,5,18,Saturday,2,2100,
Gujarat,Surat,Surat,Onion,Other,FAQ,25-05-2024,600,2700,1650,23,2024,5,25,Saturday,2,2100,
Gujarat,Surat,Surat,Onion,Other,FAQ,28-05-2024,600,2700,1650,23,2024,5,28,Tuesday,2,2100,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,05-06-2024,500,1300,900,90,2024,6,5,Wednesday,2,800,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,14-06-2024,600,1400,1000,90,2024,6,14,Friday,2,800,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,05-06-2024,3000,6500,4750,87,2024,6,5,Wednesday,2,3500,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,14-06-2024,4500,7500,6000,87,2024,6,14,Friday,2,3000,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,18-06-2024,4500,8000,6250,87,2024,6,18,Tuesday,2,3500,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,24-06-2024,4500,8000,6250,87,2024,6,24,Monday,2,3500,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,30-06-2024,4500,7000,5750,87,2024,6,30,Sunday,2,2500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,04-06-2024,600,1200,900,84,2024,6,4,Tuesday,2,600,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,15-06-2024,1000,1500,1250,84,2024,6,15,Saturday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,24-06-2024,1000,1500,1250,84,2024,6,24,Monday,2,500,
Gujarat,Surat,Surat,Onion,Other,FAQ,14-06-2024,1000,3000,2000,23,2024,6,14,Friday,2,2000,
Gujarat,Surat,Surat,Potato,Other,FAQ,24-06-2024,1500,2950,2250,24,2024,6,24,Monday,2,1450,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,15-06-2024,2000,6000,4000,81,2024,6,15,Saturday,2,4000,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,18-06-2024,2000,6000,4000,81,2024,6,18,Tuesday,2,4000,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,19-06-2024,2500,6000,4250,81,2024,6,19,Wednesday,2,3500,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,28-06-2024,3500,7000,5250,81,2024,6,28,Friday,2,3500,
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,29-06-2024,1500,3500,2500,82,2024,6,29,Saturday,2,2000,
Gujarat,Surat,Surat,Cowpea(Veg),Other,FAQ,05-06-2024,6000,10000,8000,89,2024,6,5,Wednesday,2,4000,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,14-06-2024,5000,17500,11250,300,2024,6,14,Friday,2,12500,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,30-06-2024,2000,4000,3000,300,2024,6,30,Sunday,2,2000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,04-06-2024,5000,9000,7000,297,2024,6,4,Tuesday,2,4000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,06-06-2024,5000,9000,7000,297,2024,6,6,Thursday,2,4000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,08-06-2024,5000,9500,7250,297,2024,6,8,Saturday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,10-06-2024,5000,9500,7250,297,2024,6,10,Monday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,18-06-2024,5000,9500,7250,297,2024,6,18,Tuesday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,19-06-2024,5000,9000,7000,297,2024,6,19,Wednesday,2,4000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,26-06-2024,5000,9000,7000,297,2024,6,26,Wednesday,2,4000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,29-06-2024,5000,9000,7000,297,2024,6,29,Saturday,2,4000,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,06-06-2024,3500,9000,6250,299,2024,6,6,Thursday,2,5500,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,26-06-2024,6000,10000,8000,299,2024,6,26,Wednesday,2,4000,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,29-06-2024,5000,7000,6000,299,2024,6,29,Saturday,2,2000,
Gujarat,Surat,Surat,Parval,Other,FAQ,01-06-2024,2000,4500,3250,303,2024,6,1,Saturday,2,2500,
Gujarat,Surat,Surat,Parval,Other,FAQ,05-06-2024,2000,4200,3100,303,2024,6,5,Wednesday,2,2200,
Gujarat,Surat,Surat,Parval,Other,FAQ,18-06-2024,2000,4800,3400,303,2024,6,18,Tuesday,2,2800,
Gujarat,Surat,Surat,Parval,Other,FAQ,27-06-2024,3500,5500,4500,303,2024,6,27,Thursday,2,2000,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,06-06-2024,4500,21000,12750,309,2024,6,6,Thursday,2,16500,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,18-06-2024,7000,22000,14500,309,2024,6,18,Tuesday,2,15000,
Gujarat,Surat,Surat,Turmeric (raw),Other,FAQ,29-06-2024,7000,20000,13500,309,2024,6,29,Saturday,2,13000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,05-06-2024,1500,4500,3000,34,2024,6,5,Wednesday,2,3000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,08-06-2024,1000,3800,2400,34,2024,6,8,Saturday,2,2800,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,04-06-2024,3000,7000,5000,35,2024,6,4,Tuesday,2,4000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,19-06-2024,4000,6000,5000,35,2024,6,19,Wednesday,2,2000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,20-06-2024,4000,7500,5750,35,2024,6,20,Thursday,2,3500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,30-06-2024,2000,4500,3250,35,2024,6,30,Sunday,2,2500,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,06-06-2024,3000,6800,4900,160,2024,6,6,Thursday,2,3800,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,15-06-2024,3500,7500,5500,160,2024,6,15,Saturday,2,4000,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,18-06-2024,3500,8000,5750,160,2024,6,18,Tuesday,2,4500,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,20-06-2024,3000,7000,5000,160,2024,6,20,Thursday,2,4000,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,28-06-2024,2000,5000,3500,160,2024,6,28,Friday,2,3000,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,04-06-2024,600,2400,1500,154,2024,6,4,Tuesday,2,1800,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,01-06-2024,2000,3500,2750,164,2024,6,1,Saturday,2,1500,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,04-06-2024,2000,5000,3500,164,2024,6,4,Tuesday,2,3000,
